,fid,GEOID,COUNTYFP,NAMELSAD,median_hh_,median_h_1,CDTFA_COPR,CDTFA_CITY,CDTFA_COUN,CENSUS_PLA,CENSUS_GEO,CENSUS_P_1,GNIS_PLACE,GNIS_ID,acs_2024_tracts_berkeley_oakland_sf_density_city,acs_2024_tracts_berkeley_oakland_sf_density_NAME,acs_2024_tracts_berkeley_oakland_sf_density_year,acs_2024_tracts_berkeley_oakland_sf_density_total_pop,acs_2024_tracts_berkeley_oakland_sf_density_white_nh,acs_2024_tracts_berkeley_oakland_sf_density_black_nh,acs_2024_tracts_berkeley_oakland_sf_density_asian_nh,acs_2024_tracts_berkeley_oakland_sf_density_hispanic,acs_2024_tracts_berkeley_oakland_sf_density_pct_white_nh,acs_2024_tracts_berkeley_oakland_sf_density_pct_black_nh,acs_2024_tracts_berkeley_oakland_sf_density_pct_asian_nh,acs_2024_tracts_berkeley_oakland_sf_density_pct_hispanic,acs_2024_tracts_berkeley_oakland_sf_density_pct_poc,acs_2024_tracts_berkeley_oakland_sf_density_median_income,acs_2024_tracts_berkeley_oakland_sf_density_median_home_value,acs_2024_tracts_berkeley_oakland_sf_density_housing_units_total,acs_2024_tracts_berkeley_oakland_sf_density_owner_occupied,acs_2024_tracts_berkeley_oakland_sf_density_renter_occupied,acs_2024_tracts_berkeley_oakland_sf_density_homeownership_rate,acs_2024_tracts_berkeley_oakland_sf_density_area_sq_miles,acs_2024_tracts_berkeley_oakland_sf_density_pop_density,weight_supply_sum, Accessibility_Index,NAME_x,group_0_17,group_18_34,group_35_49,group_50_up,NAME_y,below_high_school,high_school_grad,some_college_assoc,bachelors_plus
255,1039,6075012405,75,Census Tract 124.05,102358.0,44956.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 124.05; San Francisco County; California,2024.0,3764.0,1271.0,590.0,667.0,857.0,0.337672688629118,0.1567481402763018,0.1772051009564293,0.227683315621679,0.6623273113708821,113665.0,,2579.0,37.0,2542.0,0.0143466459868165,0.1145086989441721,32870.86513693698,695584428.571429,184799.264,Census Tract 124.05; San Francisco County; California,270,1896,1044,554,Census Tract 124.05; San Francisco County; California,71,327,377,2400
256,1119,6075016101,75,Census Tract 161.01,28522.0,5646.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 161.01; San Francisco County; California,2024.0,2426.0,943.0,183.0,984.0,36.0,0.3887056883759274,0.0754328112118714,0.4056059356966199,0.0148392415498763,0.6112943116240726,31690.0,735100.0,1496.0,205.0,1291.0,0.1370320855614973,0.0473477085977145,51237.96001644527,628056242.857143,258885.508,Census Tract 161.01; San Francisco County; California,154,673,296,1303,Census Tract 161.01; San Francisco County; California,108,292,511,1280
257,1121,6075016102,75,Census Tract 161.02,,,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 161.02; San Francisco County; California,2024.0,2989.0,186.0,1013.0,1005.0,334.0,0.0622281699565071,0.3389093342254934,0.3362328537972566,0.1117430578788892,0.9377718300434928,34575.0,,1192.0,43.0,1149.0,0.0360738255033557,0.0950856753066728,31434.808559331326,652403142.857143,218268.03,Census Tract 161.02; San Francisco County; California,511,288,561,1629,Census Tract 161.02; San Francisco County; California,520,820,638,405
258,234,6075015801,75,Census Tract 158.01,121058.0,45413.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 158.01; San Francisco County; California,2024.0,3384.0,1126.0,640.0,919.0,481.0,0.33274231678487,0.1891252955082742,0.2715721040189125,0.1421394799054373,0.66725768321513,121563.0,1170000.0,1527.0,443.0,1084.0,0.2901113294040602,0.132198568116665,25597.85668036605,707656742.857143,209118.423,Census Tract 158.01; San Francisco County; California,598,979,812,995,Census Tract 158.01; San Francisco County; California,134,302,500,1619
259,546,6075016000,75,Census Tract 160,135246.0,59453.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 160; San Francisco County; California,2024.0,2892.0,903.0,201.0,986.0,446.0,0.3122406639004149,0.0695020746887966,0.3409405255878285,0.1542185338865837,0.6877593360995851,131771.0,752400.0,1766.0,444.0,1322.0,0.2514156285390713,0.0611498895098732,47293.625927697874,686955128.571429,237536.352,Census Tract 160; San Francisco County; California,106,771,628,1387,Census Tract 160; San Francisco County; California,351,341,477,1533
260,1090,6075012504,75,Census Tract 125.04,25667.0,9435.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 125.04; San Francisco County; California,2024.0,693.0,121.0,58.0,239.0,221.0,0.1746031746031746,0.0836940836940837,0.3448773448773449,0.3189033189033189,0.8253968253968254,19333.0,,342.0,42.0,300.0,0.1228070175438596,0.0062413282858402,111034.05689654558,541313328.571429,781115.914,Census Tract 125.04; San Francisco County; California,23,96,148,426,Census Tract 125.04; San Francisco County; California,259,162,159,79
261,545,6075015900,75,Census Tract 159,114323.0,42747.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 159; San Francisco County; California,2024.0,4861.0,1502.0,576.0,1519.0,984.0,0.3089899197695947,0.1184941370088459,0.3124871425632586,0.2024274840567784,0.6910100802304053,83866.0,915500.0,2081.0,427.0,1654.0,0.2051898125901009,0.1136130886205295,42785.56334504606,700909228.571429,144190.337,Census Tract 159; San Francisco County; California,763,1139,1148,1811,Census Tract 159; San Francisco County; California,511,495,669,1966
262,1128,6075012403,75,Census Tract 124.03,34732.0,23955.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 124.03; San Francisco County; California,2024.0,2481.0,339.0,82.0,866.0,1005.0,0.1366384522370012,0.0330511890366787,0.3490528012898025,0.4050785973397823,0.8633615477629988,,,1222.0,17.0,1205.0,0.013911620294599,0.01773924913689,139859.35824310518,591867428.571429,238560.028,Census Tract 124.03; San Francisco County; California,390,330,658,1103,Census Tract 124.03; San Francisco County; California,925,344,224,387
263,1135,6075012404,75,Census Tract 124.04,27852.0,7395.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 124.04; San Francisco County; California,2024.0,2714.0,698.0,103.0,572.0,1197.0,0.2571849668386146,0.0379513633014001,0.210759027266028,0.4410464259395726,0.7428150331613854,,,1541.0,17.0,1524.0,0.0110317975340687,0.0177513462384278,152889.81261177696,558437528.571429,205761.801,Census Tract 124.04; San Francisco County; California,55,730,509,1420,Census Tract 124.04; San Francisco County; California,748,510,710,562
264,1134,6075012406,75,Census Tract 124.06,32589.0,19309.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 124.06; San Francisco County; California,2024.0,1529.0,442.0,69.0,648.0,370.0,0.289077828646174,0.0451275343361674,0.4238064094179202,0.2419882275997384,0.7109221713538261,,452100.0,951.0,119.0,832.0,0.1251314405888538,0.024151770725619,63307.98753310914,596627428.571429,390207.605,Census Tract 124.06; San Francisco County; California,0,366,380,783,Census Tract 124.06; San Francisco County; California,466,257,245,468
265,1157,6075020202,75,Census Tract 202.02,164327.0,29843.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 202.02; San Francisco County; California,2024.0,3979.0,1492.0,407.0,803.0,674.0,0.374968585071626,0.1022870067856245,0.2018094998743403,0.1693892937924101,0.625031414928374,166985.0,1325900.0,2195.0,476.0,1719.0,0.2168564920273348,0.0762102098516609,52210.85216462347,928482342.857143,233345.65,Census Tract 202.02; San Francisco County; California,214,1777,1014,974,Census Tract 202.02; San Francisco County; California,135,407,599,2413
266,1158,6075020601,75,Census Tract 206.01,149781.0,49602.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 206.01; San Francisco County; California,2024.0,3007.0,1642.0,61.0,783.0,308.0,0.546059195211174,0.0202859993348852,0.2603924176920519,0.1024276687728633,0.453940804788826,235568.0,1701800.0,1435.0,598.0,837.0,0.4167247386759581,0.1250292265354148,24050.37672650289,750620000.0,249624.21,Census Tract 206.01; San Francisco County; California,284,776,763,1184,Census Tract 206.01; San Francisco County; California,121,188,302,2080
267,1159,6075020201,75,Census Tract 202.01,116103.0,113669.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 202.01; San Francisco County; California,2024.0,1905.0,862.0,49.0,299.0,635.0,0.45249343832021,0.0257217847769028,0.1569553805774278,0.3333333333333333,0.5475065616797901,94265.0,1510200.0,976.0,220.0,756.0,0.2254098360655737,0.0542300827977179,35128.10421303958,825193842.857143,433172.621,Census Tract 202.01; San Francisco County; California,107,665,457,676,Census Tract 202.01; San Francisco County; California,170,192,162,1147
268,1246,6075015802,75,Census Tract 158.02,158523.0,42807.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 158.02; San Francisco County; California,2024.0,3095.0,1566.0,184.0,531.0,322.0,0.5059773828756058,0.0594507269789983,0.1715670436187399,0.1040387722132471,0.4940226171243942,152917.0,1517900.0,1570.0,333.0,1237.0,0.2121019108280254,0.0638288241846839,48489.06492535173,683769942.857143,220927.284,Census Tract 158.02; San Francisco County; California,138,1563,628,766,Census Tract 158.02; San Francisco County; California,86,131,208,2264
269,1359,6075020300,75,Census Tract 203,172151.0,59771.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 203; San Francisco County; California,2024.0,3419.0,1965.0,79.0,690.0,339.0,0.5747294530564493,0.0231061713951447,0.2018133957297455,0.0991517987715706,0.4252705469435507,182547.0,1248400.0,2232.0,854.0,1378.0,0.3826164874551971,0.1087085649031781,31451.06370454941,865276742.857143,253078.895,Census Tract 203; San Francisco County; California,204,1083,896,1236,Census Tract 203; San Francisco County; California,66,84,436,2566
270,1360,6075020900,75,Census Tract 209,117813.0,37260.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 209; San Francisco County; California,2024.0,3746.0,1134.0,38.0,612.0,1742.0,0.3027229044313935,0.0101441537640149,0.1633742658836091,0.4650293646556326,0.6972770955686065,96250.0,1296100.0,1607.0,223.0,1384.0,0.1387678904791537,0.120718961755274,31030.75064209076,601536400.0,160580.993,Census Tract 209; San Francisco County; California,418,1169,1129,1030,Census Tract 209; San Francisco County; California,497,207,390,1885
271,1361,6075021000,75,Census Tract 210,151118.0,51643.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 210; San Francisco County; California,2024.0,3609.0,2261.0,28.0,585.0,476.0,0.626489332224993,0.0077583818232197,0.1620947630922693,0.1318924909947353,0.3735106677750069,178558.0,1622000.0,1793.0,736.0,1057.0,0.4104852203011712,0.1204248476087817,29968.8982104788,592634500.0,164210.169,Census Tract 210; San Francisco County; California,521,789,1342,957,Census Tract 210; San Francisco County; California,0,218,470,2351
272,1362,6075021100,75,Census Tract 211,228125.0,21062.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 211; San Francisco County; California,2024.0,4086.0,2705.0,0.0,612.0,381.0,0.6620166421928536,0.0,0.1497797356828193,0.093245227606461,0.3379833578071464,250001.0,2000001.0,2006.0,984.0,1022.0,0.4905284147557328,0.1637972455864463,24945.47442095756,565205600.0,138327.362,Census Tract 211; San Francisco County; California,626,1041,1044,1375,Census Tract 211; San Francisco County; California,19,213,180,3001
273,1363,6075021200,75,Census Tract 212,191156.0,27818.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 212; San Francisco County; California,2024.0,2917.0,1666.0,7.0,356.0,387.0,0.5711347274597189,0.002399725745629,0.1220431950634213,0.1326705519369214,0.428865272540281,201786.0,2000001.0,1420.0,735.0,685.0,0.5176056338028169,0.1308606434823046,22290.888401404245,520620800.0,178478.162,Census Tract 212; San Francisco County; California,488,653,731,1045,Census Tract 212; San Francisco County; California,9,63,279,1948
274,1364,6075021300,75,Census Tract 213,183417.0,41237.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 213; San Francisco County; California,2024.0,2427.0,1555.0,80.0,280.0,123.0,0.6407086938607334,0.0329625051503914,0.11536876802637,0.0506798516687268,0.3592913061392666,208641.0,1984100.0,1134.0,568.0,566.0,0.5008818342151675,0.1197729212294893,20263.344795187702,504337900.0,207803.008,Census Tract 213; San Francisco County; California,390,374,812,851,Census Tract 213; San Francisco County; California,6,85,153,1721
275,1365,6075021400,75,Census Tract 214,217353.0,24271.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 214; San Francisco County; California,2024.0,3460.0,2306.0,0.0,502.0,416.0,0.6664739884393064,0.0,0.1450867052023121,0.1202312138728323,0.3335260115606936,213462.0,1719100.0,1714.0,710.0,1004.0,0.4142357059509918,0.136897848160795,25274.3198412879,539433900.0,155905.751,Census Tract 214; San Francisco County; California,385,990,943,1142,Census Tract 214; San Francisco County; California,31,176,511,2287
276,1366,6075021500,75,Census Tract 215,200938.0,57516.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 215; San Francisco County; California,2024.0,5181.0,2621.0,102.0,1192.0,945.0,0.5058868944219262,0.0196873190503763,0.2300714147847905,0.1823972206137811,0.4941131055780737,178488.0,1952200.0,2492.0,897.0,1595.0,0.3599518459069021,0.1830390040951058,28305.44246901599,486510700.0,93902.857,Census Tract 215; San Francisco County; California,753,1377,1496,1555,Census Tract 215; San Francisco County; California,109,171,413,3551
277,1367,6075021600,75,Census Tract 216,218988.0,42901.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 216; San Francisco County; California,2024.0,4531.0,2367.0,233.0,1036.0,543.0,0.5224012359302582,0.0514235268152725,0.2286470977709115,0.1198410946810858,0.4775987640697418,237083.0,2000001.0,2098.0,1259.0,839.0,0.600095328884652,0.2320244895269534,19528.111059473533,486370000.0,107342.75,Census Tract 216; San Francisco County; California,841,735,1444,1511,Census Tract 216; San Francisco County; California,35,219,622,2742
278,1369,6075021800,75,Census Tract 218,232500.0,50232.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 218; San Francisco County; California,2024.0,4208.0,2662.0,46.0,605.0,473.0,0.6326045627376425,0.0109315589353612,0.1437737642585551,0.1124049429657794,0.3673954372623574,250001.0,1865200.0,1792.0,1065.0,727.0,0.5943080357142857,0.1939638317134073,21694.766301676085,502193400.0,119342.538,Census Tract 218; San Francisco County; California,651,787,1412,1358,Census Tract 218; San Francisco County; California,81,91,582,2677
279,475,6075026404,75,Census Tract 264.04,91463.0,15070.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 264.04; San Francisco County; California,2024.0,2422.0,164.0,177.0,1518.0,481.0,0.0677126341866226,0.0730800990916597,0.6267547481420314,0.1985962014863748,0.9322873658133772,84415.0,913900.0,668.0,374.0,294.0,0.5598802395209581,0.0759992764561706,31868.72445288061,66544900.0,27475.186,Census Tract 264.04; San Francisco County; California,471,482,478,991,Census Tract 264.04; San Francisco County; California,645,294,482,314
280,694,6075061000,75,Census Tract 610,107882.0,33701.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 610; San Francisco County; California,2024.0,4295.0,560.0,628.0,2431.0,555.0,0.1303841676367869,0.1462165308498254,0.5660069848661234,0.129220023282887,0.869615832363213,155968.0,966000.0,1588.0,1105.0,483.0,0.6958438287153652,0.8425976842933207,5097.331834708493,127341500.0,29648.778,Census Tract 610; San Francisco County; California,787,965,1130,1413,Census Tract 610; San Francisco County; California,355,513,1039,1374
281,493,6075060502,75,Census Tract 605.02,37891.0,14458.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 605.02; San Francisco County; California,2024.0,2595.0,108.0,266.0,1040.0,813.0,0.0416184971098265,0.102504816955684,0.4007707129094412,0.3132947976878613,0.9583815028901734,39559.0,958700.0,800.0,236.0,564.0,0.295,0.1227993301104697,21132.037102039147,72871200.0,28081.387,Census Tract 605.02; San Francisco County; California,632,582,487,894,Census Tract 605.02; San Francisco County; California,398,467,586,338
282,692,6075026004,75,Census Tract 260.04,111089.0,43312.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 260.04; San Francisco County; California,2024.0,3840.0,734.0,35.0,1570.0,1328.0,0.1911458333333333,0.0091145833333333,0.4088541666666667,0.3458333333333333,0.8088541666666667,146136.0,1089300.0,1112.0,757.0,355.0,0.6807553956834532,0.1294667345259378,29660.12863505629,229300700.0,59713.724,Census Tract 260.04; San Francisco County; California,517,892,936,1495,Census Tract 260.04; San Francisco County; California,559,641,699,1179
